"","sex","age","entity","year_month","head_count"
"18951","Male","25yearsandover","Waterford County","2016M10","4886"
"18952","Male","25yearsandover","Westmeath County","2016M10","3556"
"18953","Male","25yearsandover","Wexford County","2016M10","6253"
"18954","Male","25yearsandover","Wicklow County","2016M10","4250"
"18955","Female","Under25years","Carlow County","2016M10","291"
"18956","Female","Under25years","Cavan County","2016M10","283"
"18957","Female","Under25years","Clare County","2016M10","291"
"18958","Female","Under25years","Cork County","2016M10","966"
"18959","Female","Under25years","Donegal County","2016M10","818"
"18960","Female","Under25years","Dublin County","2016M10","2959"
"18961","Female","Under25years","Galway County","2016M10","605"
"18962","Female","Under25years","Kerry County","2016M10","406"
"18963","Female","Under25years","Kildare County","2016M10","601"
"18964","Female","Under25years","Kilkenny County","2016M10","186"
"18965","Female","Under25years","Laoighis County","2016M10","374"
"18966","Female","Under25years","Leitrim County","2016M10","95"
"18967","Female","Under25years","Limerick County","2016M10","628"
"18968","Female","Under25years","Longford County","2016M10","211"
"18969","Female","Under25years","Louth County","2016M10","570"
"18970","Female","Under25years","Mayo County","2016M10","362"
"18971","Female","Under25years","Meath County","2016M10","322"
"18972","Female","Under25years","Monaghan County","2016M10","176"
"18973","Female","Under25years","North Tipperary","2016M10","308"
"18974","Female","Under25years","Offaly County","2016M10","378"
"18975","Female","Under25years","Roscommon County","2016M10","125"
"18976","Female","Under25years","Sligo County","2016M10","177"
"18977","Female","Under25years","South Tipperary","2016M10","366"
"18978","Female","Under25years","Waterford County","2016M10","416"
"18979","Female","Under25years","Westmeath County","2016M10","443"
"18980","Female","Under25years","Wexford County","2016M10","713"
"18981","Female","Under25years","Wicklow County","2016M10","332"
"18982","Female","25yearsandover","Carlow County","2016M10","1695"
"18983","Female","25yearsandover","Cavan County","2016M10","1796"
"18984","Female","25yearsandover","Clare County","2016M10","2468"
"18985","Female","25yearsandover","Cork County","2016M10","9319"
"18986","Female","25yearsandover","Donegal County","2016M10","5168"
"18987","Female","25yearsandover","Dublin County","2016M10","23858"
"18988","Female","25yearsandover","Galway County","2016M10","5343"
"18989","Female","25yearsandover","Kerry County","2016M10","3684"
"18990","Female","25yearsandover","Kildare County","2016M10","4786"
"18991","Female","25yearsandover","Kilkenny County","2016M10","1654"
"18992","Female","25yearsandover","Laoighis County","2016M10","2171"
"18993","Female","25yearsandover","Leitrim County","2016M10","919"
"18994","Female","25yearsandover","Limerick County","2016M10","3744"
"18995","Female","25yearsandover","Longford County","2016M10","1236"
"18996","Female","25yearsandover","Louth County","2016M10","3913"
"18997","Female","25yearsandover","Mayo County","2016M10","3296"
"18998","Female","25yearsandover","Meath County","2016M10","2528"
"18999","Female","25yearsandover","Monaghan County","2016M10","1507"
"19000","Female","25yearsandover","North Tipperary","2016M10","2089"
"19001","Female","25yearsandover","Offaly County","2016M10","2236"
"19002","Female","25yearsandover","Roscommon County","2016M10","1066"
"19003","Female","25yearsandover","Sligo County","2016M10","1366"
"19004","Female","25yearsandover","South Tipperary","2016M10","2173"
"19005","Female","25yearsandover","Waterford County","2016M10","3334"
"19006","Female","25yearsandover","Westmeath County","2016M10","2925"
"19007","Female","25yearsandover","Wexford County","2016M10","4703"
"19008","Female","25yearsandover","Wicklow County","2016M10","3123"
"19009","Male","Under25years","Carlow County","2016M11","385"
"19010","Male","Under25years","Cavan County","2016M11","330"
"19011","Male","Under25years","Clare County","2016M11","453"
"19012","Male","Under25years","Cork County","2016M11","1364"
"19013","Male","Under25years","Donegal County","2016M11","971"
"19014","Male","Under25years","Dublin County","2016M11","4279"
"19015","Male","Under25years","Galway County","2016M11","835"
"19016","Male","Under25years","Kerry County","2016M11","578"
"19017","Male","Under25years","Kildare County","2016M11","754"
"19018","Male","Under25years","Kilkenny County","2016M11","264"
"19019","Male","Under25years","Laoighis County","2016M11","422"
"19020","Male","Under25years","Leitrim County","2016M11","154"
"19021","Male","Under25years","Limerick County","2016M11","782"
"19022","Male","Under25years","Longford County","2016M11","247"
"19023","Male","Under25years","Louth County","2016M11","831"
"19024","Male","Under25years","Mayo County","2016M11","572"
"19025","Male","Under25years","Meath County","2016M11","422"
"19026","Male","Under25years","Monaghan County","2016M11","185"
"19027","Male","Under25years","North Tipperary","2016M11","370"
"19028","Male","Under25years","Offaly County","2016M11","455"
"19029","Male","Under25years","Roscommon County","2016M11","216"
"19030","Male","Under25years","Sligo County","2016M11","275"
"19031","Male","Under25years","South Tipperary","2016M11","410"
"19032","Male","Under25years","Waterford County","2016M11","603"
"19033","Male","Under25years","Westmeath County","2016M11","518"
"19034","Male","Under25years","Wexford County","2016M11","866"
"19035","Male","Under25years","Wicklow County","2016M11","519"
"19036","Male","25yearsandover","Carlow County","2016M11","2174"
"19037","Male","25yearsandover","Cavan County","2016M11","2162"
"19038","Male","25yearsandover","Clare County","2016M11","3146"
"19039","Male","25yearsandover","Cork County","2016M11","13146"
"19040","Male","25yearsandover","Donegal County","2016M11","7084"
"19041","Male","25yearsandover","Dublin County","2016M11","35710"
"19042","Male","25yearsandover","Galway County","2016M11","7089"
"19043","Male","25yearsandover","Kerry County","2016M11","5113"
"19044","Male","25yearsandover","Kildare County","2016M11","5468"
"19045","Male","25yearsandover","Kilkenny County","2016M11","2274"
"19046","Male","25yearsandover","Laoighis County","2016M11","2908"
"19047","Male","25yearsandover","Leitrim County","2016M11","1163"
"19048","Male","25yearsandover","Limerick County","2016M11","6100"
"19049","Male","25yearsandover","Longford County","2016M11","1786"
"19050","Male","25yearsandover","Louth County","2016M11","5667"
"19051","Male","25yearsandover","Mayo County","2016M11","4417"
"19052","Male","25yearsandover","Meath County","2016M11","3125"
"19053","Male","25yearsandover","Monaghan County","2016M11","1863"
"19054","Male","25yearsandover","North Tipperary","2016M11","2403"
"19055","Male","25yearsandover","Offaly County","2016M11","2972"
"19056","Male","25yearsandover","Roscommon County","2016M11","1403"
"19057","Male","25yearsandover","Sligo County","2016M11","1949"
"19058","Male","25yearsandover","South Tipperary","2016M11","3131"
"19059","Male","25yearsandover","Waterford County","2016M11","4775"
"19060","Male","25yearsandover","Westmeath County","2016M11","3511"
"19061","Male","25yearsandover","Wexford County","2016M11","6212"
"19062","Male","25yearsandover","Wicklow County","2016M11","4185"
"19063","Female","Under25years","Carlow County","2016M11","284"
"19064","Female","Under25years","Cavan County","2016M11","271"
"19065","Female","Under25years","Clare County","2016M11","295"
"19066","Female","Under25years","Cork County","2016M11","888"
"19067","Female","Under25years","Donegal County","2016M11","799"
"19068","Female","Under25years","Dublin County","2016M11","2726"
"19069","Female","Under25years","Galway County","2016M11","579"
"19070","Female","Under25years","Kerry County","2016M11","433"
"19071","Female","Under25years","Kildare County","2016M11","549"
"19072","Female","Under25years","Kilkenny County","2016M11","170"
"19073","Female","Under25years","Laoighis County","2016M11","361"
"19074","Female","Under25years","Leitrim County","2016M11","83"
"19075","Female","Under25years","Limerick County","2016M11","593"
"19076","Female","Under25years","Longford County","2016M11","198"
"19077","Female","Under25years","Louth County","2016M11","539"
"19078","Female","Under25years","Mayo County","2016M11","352"
"19079","Female","Under25years","Meath County","2016M11","310"
"19080","Female","Under25years","Monaghan County","2016M11","160"
"19081","Female","Under25years","North Tipperary","2016M11","283"
"19082","Female","Under25years","Offaly County","2016M11","368"
"19083","Female","Under25years","Roscommon County","2016M11","122"
"19084","Female","Under25years","Sligo County","2016M11","176"
"19085","Female","Under25years","South Tipperary","2016M11","355"
"19086","Female","Under25years","Waterford County","2016M11","412"
"19087","Female","Under25years","Westmeath County","2016M11","447"
"19088","Female","Under25years","Wexford County","2016M11","687"
"19089","Female","Under25years","Wicklow County","2016M11","312"
"19090","Female","25yearsandover","Carlow County","2016M11","1637"
"19091","Female","25yearsandover","Cavan County","2016M11","1770"
"19092","Female","25yearsandover","Clare County","2016M11","2559"
"19093","Female","25yearsandover","Cork County","2016M11","9200"
"19094","Female","25yearsandover","Donegal County","2016M11","5166"
"19095","Female","25yearsandover","Dublin County","2016M11","23544"
"19096","Female","25yearsandover","Galway County","2016M11","5323"
"19097","Female","25yearsandover","Kerry County","2016M11","4020"
"19098","Female","25yearsandover","Kildare County","2016M11","4675"
"19099","Female","25yearsandover","Kilkenny County","2016M11","1624"
"19100","Female","25yearsandover","Laoighis County","2016M11","2147"
"19101","Female","25yearsandover","Leitrim County","2016M11","921"
"19102","Female","25yearsandover","Limerick County","2016M11","3661"
"19103","Female","25yearsandover","Longford County","2016M11","1223"
"19104","Female","25yearsandover","Louth County","2016M11","3852"
"19105","Female","25yearsandover","Mayo County","2016M11","3353"
"19106","Female","25yearsandover","Meath County","2016M11","2509"
"19107","Female","25yearsandover","Monaghan County","2016M11","1441"
"19108","Female","25yearsandover","North Tipperary","2016M11","2069"
"19109","Female","25yearsandover","Offaly County","2016M11","2188"
"19110","Female","25yearsandover","Roscommon County","2016M11","1060"
"19111","Female","25yearsandover","Sligo County","2016M11","1379"
"19112","Female","25yearsandover","South Tipperary","2016M11","2144"
"19113","Female","25yearsandover","Waterford County","2016M11","3312"
"19114","Female","25yearsandover","Westmeath County","2016M11","2916"
"19115","Female","25yearsandover","Wexford County","2016M11","4660"
"19116","Female","25yearsandover","Wicklow County","2016M11","3059"
"19117","Male","Under25years","Carlow County","2016M12","365"
"19118","Male","Under25years","Cavan County","2016M12","316"
"19119","Male","Under25years","Clare County","2016M12","466"
"19120","Male","Under25years","Cork County","2016M12","1341"
"19121","Male","Under25years","Donegal County","2016M12","965"
"19122","Male","Under25years","Dublin County","2016M12","4139"
"19123","Male","Under25years","Galway County","2016M12","834"
"19124","Male","Under25years","Kerry County","2016M12","605"
"19125","Male","Under25years","Kildare County","2016M12","713"
"19126","Male","Under25years","Kilkenny County","2016M12","266"
"19127","Male","Under25years","Laoighis County","2016M12","408"
"19128","Male","Under25years","Leitrim County","2016M12","156"
"19129","Male","Under25years","Limerick County","2016M12","796"
"19130","Male","Under25years","Longford County","2016M12","229"
"19131","Male","Under25years","Louth County","2016M12","826"
"19132","Male","Under25years","Mayo County","2016M12","568"
"19133","Male","Under25years","Meath County","2016M12","410"
"19134","Male","Under25years","Monaghan County","2016M12","187"
"19135","Male","Under25years","North Tipperary","2016M12","372"
"19136","Male","Under25years","Offaly County","2016M12","479"
"19137","Male","Under25years","Roscommon County","2016M12","215"
